88;59;745;1;61.92;3514871.37;0.77;1
121;40;691;69.0632;1;7732.61;0.156;1
88;114;745;1;355;16016243.5;0.77;1
40;99;524;45.60587404;1;56231.56;0.3197;1
156;173;633;1;13.9102;53192.26;0.1164;1
88;113;745;1;355;16439497;0.77;1
88;111;745;1;355;9943136.88;0.77;1
88;127;745;1;355;26340387.28;0.77;1
121;143;454;71.75804336;1;33673.31;0.1730;1
88;51;745;1;64.5;227800;0.77;1
88;79;745;1;64.5;291044.61;0.77;1
93;60;607;1;82705.515;2481245.93;0.1834;1
63;99;524;4806.07487865;1;56231.56;0.3197;1
181;40;633;31.9748;1;4793.83;0.1164;1
93;6;731;1;232407.51895675;83443.28;0.293;1
139;99;524;1;2.3217;56231.56;0.3197;1
108;121;524;1;61.2911;797992.82;0.3197;1
129;53;656;1;61.44;5241505.72;0.539;1
88;95;745;1;64.5;250081.22;0.77;1
43;56;83;1;970;142302.79;1.223;1
147;121;524;1;60.6249;797992.82;0.3197;1
99;139;664;3.23126888;1;0.26;0.555;1
140;6;524;1;3700;5639434.62;0.3197;1
91;99;519;2050.24416842;1;5366.83;0.1369;1
40;121;524;1;59.9587;797992.82;0.3197;1
52;93;488;239932.5791;1;17.8;0.3014;1
140;42;524;1;3700;6139636.64;0.3197;1
148;173;494;1;14.40922398;0;2.773;1
88;53;745;1;64.5;600000;0.77;1
88;121;524;1;63.2898;797992.82;0.3197;1
140;64;524;1;3700;9526142.78;0.3197;1
141;121;454;1;75.4454825;633708.59;0.1730;1
181;64;633;1;1.9858;21110476.42;0.1164;1
141;121;454;1;75.4454825;633708.59;0.1730;1
162;6;619;1;3661.68358;87189.62;0.184;1
122;45;619;1.0028078620136;1;20013.55;0.184;1
91;99;519;2050.24416842;1;5366.83;0.1369;1
141;121;454;1;75.4454825;633708.59;0.1730;1
63;121;524;1.08695652;1;797992.82;0.3197;1
141;121;454;1;75.4454825;633708.59;0.1730;1
161;139;664;301.102438;1;0.26;0.555;1
139;163;656;1;87.74485;125012.17;0.539;1
141;121;454;1;75.4454825;633708.59;0.1730;1
166;63;472;1;8.2806989406563;177905.84;0.152;1
91;129;519;67.301775;1;400546.05;0.1369;1
41;45;619;1.0028078620136;1;20013.55;0.184;1
181;51;633;1;1.9858;26398269.16;0.1164;1
181;52;633;1;1.9858;32021328.35;0.1164;1
81;63;472;1;72.471482599772;177905.84;0.152;1
91;129;519;67.301775;1;400546.05;0.1369;1
91;129;519;67.301775;1;400546.05;0.1369;1
181;42;633;1;1.9858;38885631.92;0.1164;1
121;63;472;1.0623718479958;1;177905.84;0.152;1
91;129;519;67.301775;1;400546.05;0.1369;1
91;129;519;67.301775;1;400546.05;0.1369;1
182;141;539;11.371678;1;127694.84;0.3413;1
88;71;745;1;64.5;3659405.08;0.77;1
181;63;633;1;2.006;21239507.26;0.1164;1
162;121;625;1;3699.5593;370881.55;0.1874;1
182;141;539;11.371678;1;127694.84;0.3413;1
162;59;625;1;3281.566;4145754.87;0.1874;1
99;60;607;1;684.7477;2481245.93;0.1834;1
140;157;524;1;3700;3572851.74;0.3197;1
88;127;783;1;363;1033107.48;0.46;1
120;63;472;1;69.1099661165;177905.84;0.152;1
139;2;273;1;5798.5753;1821.56;0.916;1
88;63;472;1;60.9269998135;177905.84;0.152;1
171;71;472;1;50.085153669558;5037.47;0.152;1
6;60;607;3.0637;1;2481245.93;0.1834;1
41;156;219;1;1.0729;132.57;0.9539;1
182;141;539;11.371678;1;127694.84;0.3413;1
141;121;454;1;75.4454825;633708.59;0.1730;1
41;71;472;1;56.805166373237;5037.47;0.152;1
88;163;745;1.0869565217391;1;191131.01;0.77;1
181;93;633;115420.1293;1;27.53;0.1164;1
40;71;472;1;50.062834277547;5037.47;0.152;1
152;71;472;1;43.656516192;5037.47;0.152;1
122;71;472;1;53.868347373237;5037.47;0.152;1
162;88;677;1;52.1897;858.36;0.158;1
91;129;519;67.301775;1;400546.05;0.1369;1
182;141;539;11.371678;1;127694.84;0.3413;1
2;52;86;1.02574623;1;2381666;0.68;1
88;6;783;1;63.1228;489;0.46;1
89;40;454;1;1;26355.62;0.1730;1
99;1;745;1;24.43835;44900.58;0.77;1
141;121;454;1;75.4454825;633708.59;0.1730;1
88;130;783;1;62.4584;694.67;0.46;1
162;56;677;1;1372.5825;8099.9;0.158;1
89;40;454;1;1;26355.62;0.1730;1
56;41;474;33.9999592;1;4776.47;0.223;1
75;109;783;396;1;457;0.46;1
140;53;524;1;3626;4995617.27;0.3197;1
181;99;633;945.7606;1;403.54;0.1164;1
91;129;519;67.301775;1;400546.05;0.1369;1
76;131;120;1.187;1;3880.15;0.410;1
181;6;633;1;2.0785;25433888.92;0.1164;1
91;129;519;67.301775;1;400546.05;0.1369;1
6;56;732;2.9;1;12781.11;0.6;1
88;105;784;1;66.9227;10893.34;0.103;1
130;88;397;72.4127;1;7404.18;0.213;1
181;156;633;31.9748;1;4793.83;0.1164;1
76;121;120;1;59.5154;77665.14;0.410;1
181;95;633;1;1.9858;21777572.74;0.1164;1
140;56;524;1;924.7825;5456655.73;0.3197;1
78;160;405;4.203471;1;10444;0.519;1
93;56;411;1;84231.6154;155000;0.151;1
76;120;120;1.3723;1;2502.21;0.410;1
141;121;454;1;75.4454825;633708.59;0.1730;1
78;139;405;99.533333;1;447.28;0.519;1
3;42;728;1;69.5;2904080.48;0.169;1
130;108;397;69.3937;1;10027.39;0.213;1
141;121;454;1;75.4454825;633708.59;0.1730;1
60;167;252;1;1.14;630023.1;0.97;1
140;71;659;1;4420.998302;5305605.24;0.1072;1
78;172;405;92.42095;1;465.38;0.519;1
78;93;405;3766.847767;1;11.73;0.519;1
99;63;745;1;1760;1286184.7;0.77;1
99;40;745;1;26.45092;81120.88;0.77;1
156;60;607;1;23.0241;2481245.93;0.1834;1
93;56;732;1;70000;12781.11;0.6;1
63;56;732;2.69;1;12781.11;0.6;1
108;60;607;1;24.6691;2481245.93;0.1834;1
88;60;607;1;24.3033;2481245.93;0.1834;1
88;42;784;1;66.2535;44115.05;0.103;1
181;105;633;1;1.9858;25426812.89;0.1164;1
181;108;633;32.8364;1;12538.85;0.1164;1
181;71;633;1;1.9858;36813320.72;0.1164;1
141;121;454;1;75.4454825;633708.59;0.1730;1
181;59;633;1;1.9858;36813320.72;0.1164;1
181;88;633;33.2872;1;13431.12;0.1164;1
91;129;519;67.301775;1;400546.05;0.1369;1
56;93;411;100257.85120365;1;1.2;0.151;1
167;56;252;1.209;1;938030.5;0.97;1
95;173;633;4.6123;1;53192.26;0.1164;1
56;129;411;33.375;1;13170.61;0.151;1
181;49;633;1;1.8878;1270909.49;0.1164;1
117;60;607;2.8306;1;2481245.93;0.1834;1
99;145;745;1;24.72586;48267;0.77;1
121;104;271;63;1;15.74;0.976;1
139;60;607;1;2105.4283;2481245.93;0.1834;1
141;121;454;1;75.4454825;633708.59;0.1730;1
88;6;732;1;60;27261.08;0.6;1
181;117;633;1;2.0693;905631.24;0.1164;1
75;41;783;460;1;95;0.46;1
145;60;607;1;23.5358;2481245.93;0.1834;1
181;139;633;2985.7886;1;165.84;0.1164;1
56;129;677;29.0974;1;107.54;0.158;1
108;99;272;250;1;38;0.194;1
181;145;633;35.5013;1;8636.48;0.1164;1
121;93;271;350508.23694357;1;1.2;0.976;1
1;22;342;1;26.526;188645.98;0.565;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
140;60;607;1;1695.7235;2481245.93;0.1834;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
108;93;272;3751.759;1;18.66;0.194;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
82;60;607;1;23.5358;2481245.93;0.1834;1
75;40;783;396;1;67.56;0.46;1
89;121;454;1;66.06765;633708.59;0.1730;1
120;60;607;1;26.6307;2481245.93;0.1834;1
108;52;614;1;64.8456;325361;0.1565;1
41;60;607;1;25.4729;2481245.93;0.1834;1
182;141;539;11.371678;1;127694.84;0.3413;1
181;140;633;2298.3222;1;221.63;0.1164;1
93;117;640;1;236041.9345;162118.66;0.588;1
89;139;605;91.50011031;1;1064.24;0.393;1
99;93;745;135.86956522;1;7.46;0.77;1
89;121;454;1;66.06765;633708.59;0.1730;1
99;88;745;1;27.60096;1600.14;0.77;1
122;60;607;1;26.6307;2481245.93;0.1834;1
141;121;454;1;75.4454825;633708.59;0.1730;1
88;93;731;3698.09219122;1;6.32;0.293;1
162;60;607;1;1261.8129;2481245.93;0.1834;1
88;163;731;1.07526882;1;823.42;0.293;1
130;156;397;68.9908;1;38226.16;0.213;1
130;40;397;68.9908;1;38226.16;0.213;1
41;93;184;3537.103;1;33.86;0.5279;1
125;155;272;1;390;31350;0.194;1
181;82;633;34.7446;1;7159.91;0.1164;1
181;120;633;37.7756;1;4816.87;0.1164;1
40;6;737;1;65.105;76175.29;0.161;1
141;121;454;1;75.4454825;633708.59;0.1730;1
40;130;737;1;64.7729;221741.27;0.161;1
40;129;737;1.02891244;1;216.01;0.161;1
91;129;519;67.301775;1;400546.05;0.1369;1
141;121;454;1;75.4454825;633708.59;0.1730;1
84;114;362;1;11.82315821;580000;0.3075;1
40;60;737;1;26.085;26861.92;0.161;1
141;121;454;1;75.4454825;633708.59;0.1730;1
88;42;731;1;65.14575344;9089.27;0.293;1
141;121;454;1;75.4454825;633708.59;0.1730;1
40;51;737;1;65.5646;111712.57;0.161;1
88;156;784;1.0582;1;164.24;0.103;1
84;90;362;1;11.82315821;580000;0.3075;1
141;121;454;1;75.4454825;633708.59;0.1730;1
40;105;737;1;65.6195;236538.25;0.161;1
99;51;745;1;1760;227800;0.77;1
6;108;737;68.1169;1;366.58;0.161;1
141;121;454;1;75.4454825;633708.59;0.1730;1
121;60;607;2.8935;1;2481245.93;0.1834;1
141;121;454;1;75.4454825;633708.59;0.1730;1
108;105;614;1;65.225;198376.48;0.1565;1
121;129;397;70.1261;1;16212.72;0.213;1
141;121;454;1;75.4454825;633708.59;0.1730;1
181;41;633;36.2492;1;9671.43;0.1164;1
6;130;737;1.03788272;1;221741.27;0.161;1
141;121;454;1;75.4454825;633708.59;0.1730;1
108;99;714;30.3341;1;8.65;0.578;1
181;122;633;39.6735;1;4451.09;0.1164;1
6;129;737;69.1999;1;216.01;0.161;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
108;59;234;1;59;218380.46;0.1142;1
125;111;272;1;390;564341;0.194;1
181;115;633;1;13.7962;885682.26;0.1164;1
181;162;633;1835.4869;1;94.61;0.1164;1
91;129;519;67.301775;1;400546.05;0.1369;1
75;109;441;396.98492462312;1;349.31;0.380;1
181;121;633;1;2.0714;658779.64;0.1164;1
6;68;737;2.8974;1;7187.09;0.161;1
181;157;633;1;1.9858;22244965.63;0.1164;1
59;129;397;69.1558;1;16212.72;0.213;1
6;88;737;69.6999;1;1813.83;0.161;1
6;88;219;69.7703;1;212.63;0.9539;1
105;88;561;70.1167;1;233.26;0.2381;1
129;60;607;1;23.5358;2481245.93;0.1834;1
6;121;737;1.03788272;1;4295.64;0.161;1
2;22;342;2.6666;1;188645.98;0.565;1
99;79;745;1;1760;291044.61;0.77;1
23;172;517;93.1926;1;48.42;0.3556;1
63;162;397;3858.8864;1;115.05;0.213;1
88;129;677;1.0218;1;107.54;0.158;1
181;129;633;32.4389;1;18363.14;0.1164;1
181;130;633;1;2.0754;2419868.68;0.1164;1
181;131;633;37.4495;1;3619.37;0.1164;1
99;95;745;1;1760;250081.22;0.77;1
6;129;397;69.1989;1;16212.72;0.213;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
99;53;745;1;1760;600000;0.77;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
130;60;607;2.8002;1;2481245.93;0.1834;1
131;60;607;1;26.6307;2481245.93;0.1834;1
182;127;544;1;32.6682;133116230.95;0.1665;1
52;88;561;70.4297;1;233.26;0.2381;1
181;186;633;115420.1293;1;1.29;0.1164;1
122;120;184;1.0642;1;8673.79;0.5279;1
181;175;633;33.6637;1;21524.46;0.1164;1
125;75;272;1;390;400258;0.194;1
41;120;184;1.0762;1;8673.79;0.5279;1
161;60;607;1;7.3813;2481245.93;0.1834;1
99;71;745;1;1760;3659405.08;0.77;1
42;88;561;69.429897959184;1;233.26;0.2381;1
181;10;633;40.7498;1;19592.71;0.1164;1
181;161;633;10.153;1;36813.75;0.1164;1
162;6;625;1;3485.2593;504626.16;0.1874;1
1;63;464;1;65.3;51015.58;0.134;1
88;129;783;1.0365;1;14.5;0.46;1
105;173;633;4.5784;1;53192.26;0.1164;1
136;122;550;1.1039355252525;1;50000;0.83;1
93;120;184;1;2810.147;8673.79;0.5279;1
129;157;561;1;65.2984;110452.82;0.2381;1
108;173;633;1;14.3948;53192.26;0.1164;1
67;108;405;1.01936799;1;55757;0.519;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
71;173;633;4.5423;1;53192.26;0.1164;1
162;63;625;1;3567.7737;5401729.85;0.1874;1
59;173;633;4.5423;1;53192.26;0.1164;1
42;160;781;272.91;1;732.95;0.175;1
182;141;539;11.371678;1;127694.84;0.3413;1
129;88;561;1.03;1;233.26;0.2381;1
88;99;714;29.1492;1;8.65;0.578;1
6;161;327;50.277028119817;1;18943.59;0.919;1
6;40;737;68.0999;1;1870.2;0.161;1
6;51;737;1.04986877;1;111712.57;0.161;1
130;24;622;75.3672;1;47320.48;0.794;1
53;93;770;238226.9452;1;10.77;0.16;1
75;121;783;6.0372;1;175;0.46;1
131;24;622;1;1.004;47320.48;0.794;1
75;88;783;396;1;15.77;0.46;1
99;121;524;1;1658.9474;797992.82;0.3197;1
6;60;737;2.5499;1;26861.92;0.161;1
178;63;299;1;60;469.17;0.346;1
185;63;299;2;1;469.17;0.346;1
88;99;731;30.79263706;1;10.24;0.293;1
40;99;714;30.2889;1;8.65;0.578;1
120;140;184;66.5868;1;24.8;0.5279;1
149;60;607;1;1055.2464;2481245.93;0.1834;1
140;118;524;1;924.7825;1611053.6;0.3197;1
91;129;519;67.301775;1;400546.05;0.1369;1
121;105;271;1.05;1;129424.67;0.976;1
6;105;737;1.05285323;1;236538.25;0.161;1
181;177;633;210.0642;1;10519.4;0.1164;1
91;131;519;80.06497846;1;2279.26;0.1369;1
89;93;454;3494.60223738;1;38.53;0.1730;1
23;17;633;1;63.0634;6000000;0.1164;1
121;129;737;70.0555;1;216.01;0.161;1
162;141;454;1;45.97275333;88950.72;0.1730;1
75;93;783;1554901.0235;1;0.21;0.46;1
84;103;362;1;11.82315821;580000;0.3075;1
121;130;737;1.01999184;1;221741.27;0.161;1
91;131;519;80.06497846;1;2279.26;0.1369;1
121;68;737;2.5499;1;7187.09;0.161;1
6;93;533;270768.09725548;1;30.79;0.1385;1
181;149;633;1410.2047;1;3284.97;0.1164;1
141;99;725;35.97745781;1;23.08;0.30;1
163;60;607;1;24.2197;2481245.93;0.1834;1
121;88;737;69.4722;1;1813.83;0.161;1
51;139;607;6337.4862;1;152.26;0.1834;1
181;163;633;33.8543;1;36762.15;0.1164;1
108;71;472;1;47.473749277547;5037.47;0.152;1
63;22;564;2.8196;1;199031.66;0.443;1
89;99;725;32.4774894;1;23.08;0.30;1
91;99;725;2161.99398941;1;23.08;0.30;1
181;160;633;128.0342;1;4518.72;0.1164;1
84;111;362;1;11.82315821;580000;0.3075;1
59;99;784;1984;1;46.62;0.103;1
2;63;464;1.01010101;1;51015.58;0.134;1
63;99;725;2356.0190909;1;23.08;0.30;1
60;113;362;1;11.82315821;580000;0.3075;1
99;141;725;1;20.35;1564.57;0.30;1
117;51;397;1.04177518;1;2632894.64;0.213;1
121;60;653;2.5223;1;534274.19;0.303;1
99;89;725;1;25.95;16682.41;0.30;1
117;52;397;1.03906899;1;1456523.8;0.213;1
129;64;561;1;65.80474;25873.62;0.2381;1
99;63;733;1;1898.3618;7150.6;0.6;1
162;157;561;1;3566.9519;110452.82;0.2381;1
93;121;524;1;206717.0511;797992.82;0.3197;1
121;49;271;1.05;1;34600.2;0.976;1
117;42;397;1.07365257;1;1588808.99;0.213;1
121;40;737;68.0945;1;1870.2;0.161;1
130;71;472;2.4223770386413;1;5037.47;0.152;1
99;91;725;1;1672.3;347998.23;0.30;1
121;42;271;1.05;1;166386.3;0.976;1
105;2;107;1.01800028;1;763.09;0.103;1
131;71;472;1;48.706949227473;5037.47;0.152;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
42;161;528;25.7135;1;449.76;0.8017;1
67;88;405;1.05263158;1;89500;0.519;1
129;71;472;1;42.938045;5037.47;0.152;1
121;105;737;1.00989699;1;236538.25;0.161;1
67;40;405;1.01009591;1;30000;0.519;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
121;57;271;1.1;1;1661.38;0.976;1
121;51;271;1.05;1;189849.64;0.976;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
182;141;539;11.371678;1;127694.84;0.3413;1
99;63;725;1;1709.06;15105.13;0.30;1
140;68;524;1;924.7825;1599353.47;0.3197;1
161;157;561;1;19.7694;110452.82;0.2381;1
88;60;653;1;26.7301;534274.19;0.303;1
56;43;83;1133.7868480714;1;1.04;1.223;1
93;52;587;1;224270.0065;1428864;0.641;1
121;52;271;1.05;1;62346.67;0.976;1
147;89;524;1.05263158;1;1210782.27;0.3197;1
162;160;704;1;12.10343;31.81;0.209;1
121;6;271;1.02;1;166646.33;0.976;1
99;157;561;1;1840.5273;110452.82;0.2381;1
108;131;397;1.1818;1;2776;0.213;1
182;105;299;1;5;28680.58;0.346;1
162;99;704;1;1.63677;17.35;0.209;1
121;51;737;1.02997219;1;111712.57;0.161;1
121;63;271;1.02;1;175513.43;0.976;1
67;163;405;1.07526882;1;40000;0.519;1
79;2;169;1.018;1;5012.97;1.142;1
182;141;539;11.371678;1;127694.84;0.3413;1
42;139;607;6340.2538;1;152.26;0.1834;1
140;157;561;1;4484.8678;110452.82;0.2381;1
60;66;362;1;11.82315821;580000;0.3075;1
139;88;725;1;75.98;82.64;0.30;1
181;173;633;2.193;1;53192.26;0.1164;1
121;60;737;2.8934;1;26861.92;0.161;1
120;88;737;1;1.079;1813.83;0.161;1
181;182;633;3.474;1;36554.59;0.1164;1
181;185;633;1;2.1988;374935.62;0.1164;1
121;139;271;9812.57972721;1;6.64;0.976;1
67;104;405;1;1;27500;0.519;1
181;178;633;72.4838;1;2455.14;0.1164;1
181;111;633;1;11.0794;12600000;0.1164;1
92;120;524;34.73416209;1;449195.08;0.3197;1
93;157;561;1;218332.9442;110452.82;0.2381;1
90;114;783;1.03;1;38596.08;0.46;1
63;88;561;70.7971;1;233.26;0.2381;1
140;89;524;1;66.5409;1210782.27;0.3197;1
147;92;524;1;24.347241;692751;0.3197;1
162;105;625;1;3553.0257;862682.69;0.1874;1
93;139;758;1;37.58255093;537.99;0.148;1
67;129;405;1.02574202;1;19000;0.519;1
181;54;633;16.1145;1;2002000;0.1164;1
63;158;564;2.57;1;197142.46;0.443;1
120;129;737;1;1.1198;216.01;0.161;1
141;121;454;1;75.4454825;633708.59;0.1730;1
181;19;633;162.6942;1;2868.17;0.1164;1
67;173;405;1;14.08779;626272;0.519;1
19;40;633;1;4.7017;4793.83;0.1164;1
141;121;454;1;75.4454825;633708.59;0.1730;1
19;64;633;1;309.801;21110476.42;0.1164;1
60;75;362;1;11.82315821;580000;0.3075;1
93;140;758;1;49.34844804;175.53;0.148;1
67;177;405;6.625221;1;6492;0.519;1
67;115;405;1;415.18309;18140588;0.519;1
182;141;539;11.371678;1;127694.84;0.3413;1
121;59;271;1.05;1;25520.33;0.976;1
140;92;524;1;924.7825;692751;0.3197;1
147;91;524;1;60.6249;47167417.91;0.3197;1
140;141;725;1;49.56;1564.57;0.30;1
140;89;725;1;59.85;16682.41;0.30;1
52;63;464;1;1.001;51015.58;0.134;1
67;181;405;1;28.81143;1280508;0.519;1
88;91;605;1;60.675;17003090.92;0.393;1
19;51;633;1;309.801;26398269.16;0.1164;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
140;91;524;1;3500.8671;47167417.91;0.3197;1
67;140;405;72.79245;1;590.87;0.519;1
108;120;524;1.45433392;1;449195.08;0.3197;1
42;140;607;4798.1851;1;115.74;0.1834;1
91;131;519;80.06497846;1;2279.26;0.1369;1
19;52;633;1;309.801;32021328.35;0.1164;1
67;99;405;30.669952;1;1444;0.519;1
140;51;524;1;3700;8418160.59;0.3197;1
63;140;607;4895.7462;1;115.74;0.1834;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
91;131;519;80.06497846;1;2279.26;0.1369;1
145;120;524;1.28551228;1;449195.08;0.3197;1
140;79;524;1;3700;3718559.26;0.3197;1
121;41;208;79.21692484;1;1854.32;0.1327;1
60;114;362;1;11.82315821;580000;0.3075;1
140;91;725;1;4208.33;347998.23;0.30;1
141;140;725;108.93311713;1;5.59;0.30;1
40;120;524;1.22458976;1;449195.08;0.3197;1
130;52;621;1.16667;1;91655.66;0.725;1
156;131;397;1.1745;1;2776;0.213;1
96;2;241;1;203.275;49544;0.30;1
89;140;725;83.02800494;1;5.59;0.30;1
40;42;731;1;55.168;9089.27;0.293;1
60;90;362;1;11.82315821;580000;0.3075;1
91;140;725;5527.09128111;1;5.59;0.30;1
60;103;362;1;11.82315821;580000;0.3075;1
19;42;633;1;309.801;38885631.92;0.1164;1
67;149;405;45.91057;1;949.83;0.519;1
140;63;725;1;4096.4;15105.13;0.30;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
63;140;725;5266.99287541;1;5.59;0.30;1
93;93;758;1.02;1;3.48;0.148;1
3;20;241;1;29.799;10278;0.30;1
63;139;725;7083.80141322;1;0.82;0.30;1
139;141;725;1;68.92;1564.57;0.30;1
139;89;725;1;80.45;16682.41;0.30;1
139;91;725;1;5593.37;347998.23;0.30;1
140;116;659;1;64.684564;5535312.87;0.1072;1
67;161;405;1;2.823785;132884;0.519;1
60;111;362;1;11.82315821;580000;0.3075;1
162;117;704;1;3489.48857;6316.19;0.209;1
42;93;486;243969.9762;1;9.12;0.627;1
110;59;656;1;57.6;6835284.38;0.539;1
140;60;524;1;1570;328018.91;0.3197;1
3;2;241;1;74.843;49544;0.30;1
141;177;454;5.73999993;1;90925.79;0.1730;1
56;63;584;1;2.3726;71041.11;0.3721;1
139;63;725;1;4938.83;15105.13;0.30;1
67;160;405;4.118226;1;10444;0.519;1
91;131;519;80.06497846;1;2279.26;0.1369;1
141;177;454;5.73999993;1;90925.79;0.1730;1
67;139;405;99.533333;1;447.28;0.519;1
67;172;405;92.42095;1;465.38;0.519;1
19;63;633;1;312.9623;21239507.26;0.1164;1
88;120;524;1.32205182;1;449195.08;0.3197;1
120;40;618;1;1.0719135;6267.85;0.407;1
140;59;524;1;3700;6994710.82;0.3197;1
23;114;633;1;367.0917;11500000;0.1164;1
141;177;454;5.73999993;1;90925.79;0.1730;1
93;71;607;1;224566.9193;6870651.98;0.1834;1
19;93;633;740.7682;1;27.53;0.1164;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
120;41;618;1.0635186532663;1;3580.62;0.407;1
19;99;633;6.0526;1;403.54;0.1164;1
141;177;454;5.73999993;1;90925.79;0.1730;1
63;120;524;84.69838904;1;449195.08;0.3197;1
67;93;405;3790.319414;1;11.73;0.519;1
173;108;405;16.020974;1;9500;0.519;1
185;105;299;2;1;28680.58;0.346;1
140;105;524;1;3700;8164306.82;0.3197;1
118;113;362;1;11.82315821;580000;0.3075;1
185;42;299;2;1;487.8;0.346;1
162;6;785;1;3319.6045;28646.48;0.135;1
162;63;785;1;3292.7065;4737.46;0.135;1
162;59;785;1;3176.4933;11262.51;0.135;1
120;108;618;1;1.0669666;7765;0.407;1
185;40;299;100;1;1077.89;0.346;1
162;51;785;1;3292.7065;7672.4;0.135;1
71;10;607;83.8473;1;40364.36;0.1834;1
2;132;342;1.0245;1;330864.91;0.565;1
41;137;517;81.3001;1;130.03;0.3556;1
42;6;609;1;1.005;88595.96;0.314;1
162;42;785;1;3360.5448;98685.46;0.135;1
88;91;605;1;60.675;17003090.92;0.393;1
141;177;454;5.73999993;1;90925.79;0.1730;1
91;131;519;80.06497846;1;2279.26;0.1369;1
162;51;625;1;3558.4939;1834303.13;0.1874;1
108;122;219;1.1453;1;15.43;0.9539;1
118;66;362;1;11.82315821;580000;0.3075;1
141;177;454;5.73999993;1;90925.79;0.1730;1
40;17;607;1;59.9587;6191279;0.1834;1
141;177;454;5.73999993;1;90925.79;0.1730;1
182;52;299;1;5;3318.26;0.346;1
162;52;785;1;3292.7065;7817.45;0.135;1
182;42;299;1;5;487.8;0.346;1
141;121;454;1;75.4454825;633708.59;0.1730;1
130;40;621;71.99346686;1;479.9;0.725;1
121;99;785;2079.183;1;4.49;0.135;1
182;141;539;11.371678;1;127694.84;0.3413;1
91;131;519;80.06497846;1;2279.26;0.1369;1
121;161;785;22.6362;1;272.48;0.135;1
108;52;234;1;62;33217.16;0.1142;1
91;131;519;80.06497846;1;2279.26;0.1369;1
96;20;241;1;82.998839;10278;0.30;1
140;63;524;1;3774;15360752.32;0.3197;1
140;40;524;1;58.8361;323445.24;0.3197;1
141;177;454;5.73999993;1;90925.79;0.1730;1
115;137;517;42328.6206;1;130.03;0.3556;1
91;131;519;80.06497846;1;2279.26;0.1369;1
89;93;454;3494.60223738;1;38.53;0.1730;1
19;6;633;1;324.271;25433888.92;0.1164;1
99;163;745;1;27.31345;191131.01;0.77;1
19;156;633;1;4.7017;4793.83;0.1164;1
91;131;519;80.06497846;1;2279.26;0.1369;1
141;121;454;1;75.4454825;633708.59;0.1730;1
141;177;454;5.73999993;1;90925.79;0.1730;1
162;91;454;1;3584.81383647;9040624.98;0.1730;1
120;121;640;1;73.905;24252.22;0.588;1
93;88;758;1;3385.48546;718;0.148;1
181;127;544;1;9.8877;133116230.95;0.1665;1
125;114;272;1;390;21699;0.194;1
19;95;633;1;309.801;21777572.74;0.1164;1
19;105;633;1;309.801;25426812.89;0.1164;1
88;122;783;1.17041237;1;186.75;0.46;1
141;177;454;5.73999993;1;90925.79;0.1730;1
141;121;454;1;75.4454825;633708.59;0.1730;1
19;108;633;1;4.5784;12538.85;0.1164;1
141;121;454;1;75.4454825;633708.59;0.1730;1
141;121;454;1;75.4454825;633708.59;0.1730;1
88;91;605;1;60.675;17003090.92;0.393;1
140;51;659;1;4425.064627;4727609.67;0.1072;1
117;162;625;4019.0334;1;107.22;0.1874;1
182;141;539;11.371678;1;127694.84;0.3413;1
140;143;659;1;65.950367;116724.84;0.1072;1
140;62;659;1;4422.805557;21476088.02;0.1072;1
19;71;633;1;309.801;36813320.72;0.1164;1
141;177;454;5.73999993;1;90925.79;0.1730;1
140;67;659;1;64.027971;35956.02;0.1072;1
121;108;785;80.6011;1;245.9;0.135;1
88;95;271;1;62.85;3903.23;0.976;1
120;70;128;1.03092784;1;50000;0.228;1
19;59;633;1;309.801;36813320.72;0.1164;1
120;122;618;1.05;1;3634.19;0.407;1
90;75;783;1.03;1;15480.43;0.46;1
182;89;539;9.824843;1;166753.32;0.3413;1
99;160;640;1;7.12460954;569.62;0.588;1
120;122;128;1.00806452;1;3161.52;0.228;1
88;91;605;1;60.675;17003090.92;0.393;1
121;156;785;70.0818;1;223.62;0.135;1
91;131;519;80.06497846;1;2279.26;0.1369;1
63;17;607;1.0733;1;6191279;0.1834;1
130;129;621;77.10100231;1;1430.28;0.725;1
93;7;128;1;3322.053;9970.77;0.228;1
57;162;625;4249.2931;1;107.22;0.1874;1
182;89;539;9.824843;1;166753.32;0.3413;1
3;68;728;1;26.8503;390617.57;0.169;1
19;88;633;1;4.5163;13431.12;0.1164;1
53;162;625;3919.9264;1;107.22;0.1874;1
88;91;605;1;60.675;17003090.92;0.393;1
